,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
5865,False,/hSl0AZ2A2BCBy9eaCnF6f6kt0jF.jpg,"[35, 18, 10749]",45156,en,A Little Bit of Heaven,"A guarded woman finds out she's dying of cancer but, when she meets her match, the threat of falling in love is scarier than death.",11.452,/nEWNdL8hCbXxTspxAVHxqE0ZxFt.jpg,2011-02-03,A Little Bit of Heaven,False,6.405,547
5866,False,/xumO7kQrx0GgxeOpoDLM1YgyLQ6.jpg,"[18, 10749, 35]",583268,fr,Deux moi,"Rémy and Mélanie live next door to each other in Paris but have never met. The two thirty-year-old Parisians search for connections online, but never have much success. Falling deeper into loneliness and depression, both decide to start attending regular therapy. With the help of their therapists, they uncover the real roots of their issues, and find that the connection they were both searching for is much closer than they thought.",14.65,/fvLIx12fkIbroJ6mPIFdOryfFzG.jpg,2019-09-11,"Someone, Somewhere",False,6.404,612
5867,False,/q83fNIvLYFYZ3SfRUoBACciOzMX.jpg,"[18, 53]",567748,en,The Guilty,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,62.866,/m8aR1k35oZMOzZ1kYWUyt401mwq.jpg,2021-09-24,The Guilty,False,6.404,2501
5868,False,/aKum63B4j5pHCSNrRvDSvrHRR0m.jpg,"[27, 53]",199534,en,Wolf Creek 2,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.",17.275,/uELzdTzPOpZwSFqBbwpjuKE7UW3.jpg,2013-08-30,Wolf Creek 2,False,6.4,606
5869,False,/c7xTZ9EA6GpH72xJC5s0x0KKR1a.jpg,"[10751, 16, 12, 35]",211672,en,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",34.824,/dr02BdCNAUPVU07aOodwPYv6HCf.jpg,2015-06-17,Minions,False,6.403,10262
5870,False,/aDgkqsFurAuN5hBQIJZ6bbV5lS7.jpg,[35],137093,en,Last Vegas,"Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined.",18.954,/9Aht200Eu2jYiE9cEQdFfNDtHl6.jpg,2013-10-31,Last Vegas,False,6.403,2071
5871,False,/rxwbgJKuglsUfcMUJG7oer1fLAy.jpg,"[35, 14, 878]",75,en,Mars Attacks!,"A fleet of Martian spacecraft surrounds the world's major cities and all of humanity waits to see if the extraterrestrial visitors have, as they claim, ""come in peace."" U.S. President James Dale receives assurance from science professor Donald Kessler that the Martians' mission is a friendly one. But when a peaceful exchange ends in the total annihilation of the U.S. Congress, military men call for a full-scale nuclear retaliation.",56.149,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,1996-12-13,Mars Attacks!,False,6.403,5207
5872,False,/50Wq7fY21obXVRICuljdlSigWvH.jpg,"[18, 53, 10749]",910571,en,Fair Play,"An unexpected promotion at a cutthroat hedge fund pushes a young couple's relationship to the brink, threatening to unravel not only their recent engagement but their lives.",48.524,/tGgojtD6vJKYeCfktAhhA1pmH0n.jpg,2023-09-28,Fair Play,False,6.402,429
5873,False,/7DC049qHSz7QzARksTGHXPCuich.jpg,"[12, 18, 36]",314095,en,The Lost City of Z,"A true-life drama in the 1920s, centering on British explorer Col. Percy Fawcett, who discovered evidence of a previously unknown, advanced civilization in the Amazon and disappeared whilst searching for it.",19.413,/ik3ebv7J18fs6cHkmu91oxz7EGt.jpg,2017-03-15,The Lost City of Z,False,6.402,2773
5874,False,/puAUfSiVrQO2DPKOobHFjqVcXPt.jpg,"[53, 28, 12, 35, 80]",34544,en,The A-Team,"A man who loves when a plan comes together, Col. Hannibal Smith leads a close-knit team of elite operatives and Iraq War veterans. Framed for a crime they didn't commit, Smith and his men, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck, break out and go rogue, using their special talents to clear their names and find the perpetrator. Hot on their trail is Capt. Charissa Sosa, who was once involved with a member of Smith's team and has sworn to capture them, no matter what it takes.",40.658,/k3mKy2zYfzqGg9o5JeDyzSEPPHO.jpg,2010-06-09,The A-Team,False,6.402,4476
5875,False,/wXxqOK20JxVZZMt6GWwen48N4hl.jpg,"[35, 18, 10749]",10247,en,He Was a Quiet Man,An unhinged office worker who planned to go on a shooting spree at his workplace struggles with his newfound status as a hero after he ends up stopping a shooting spree instead.,8.494,/iNchxsjU0zkOnkPQnRItkRNVvRF.jpg,2007-11-23,He Was a Quiet Man,False,6.402,305
5876,False,/eYrjffVvcc0MEgy9RcquvWyBGtQ.jpg,"[878, 28, 18, 14]",9425,en,Soldier,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",25.458,/rYy5m4nnjdlvB6dyGkP9ELZbUZz.jpg,1998-10-23,Soldier,False,6.402,799
5877,False,/pTkCX0blroCmHp6dxTedzmzTLcN.jpg,"[27, 53, 14]",9064,en,Hellbound: Hellraiser II,"Julia Cotton, her step daughter Kirsty, and the sinister Dr. Channard are sent into the dominion of the Cenobites themselves.",27.612,/auPOq1wgZuYSaADejOskBKG6fuV.jpg,1988-12-23,Hellbound: Hellraiser II,False,6.402,1046
5878,False,/eBTuwZ3UNvWoxi8D87kS8vGUuG8.jpg,"[18, 10749]",1989,cn,藍莓之夜,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls whose yearnings are even greater than her own, their emotional turmoil ultimately helps her gain a greater understanding of her own problems...",14.954,/1LptbOYCTyMqBtX4w0QDyFatKnT.jpg,2007-11-28,My Blueberry Nights,False,6.402,721
5879,False,/qx8Pb3nVnHLBizI9792pbRN5nnm.jpg,"[27, 53, 80]",214,en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scrambles to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",48.144,/9pWlgGYoPb0QPOsQTjfDmwMdBc6.jpg,2006-10-26,Saw III,False,6.402,4357
5880,False,/d9BwkpCncTNXTMfhx6bEgD5nyi0.jpg,"[35, 10402, 10749, 14]",606117,en,A Cinderella Story: Christmas Wish,"Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",16.146,/ozBX0u5caaJFli9AssqJmARb5R.jpg,2019-10-15,A Cinderella Story: Christmas Wish,False,6.401,681
5881,False,/ph1TNGpHcyeZFZH7hbLqQ3oISXx.jpg,"[35, 18]",74387,en,Goon,"Doug Glatt, a slacker who discovers he has a talent for brawling, is approached by a minor league hockey coach and invited to join the team as the ""muscle."" Despite the fact that Glatt can't skate, his best friend, Pat, convinces him to give it a shot, and Glatt becomes a hero to the team and their fans, until the league's reigning goon becomes threatened by Glatt's success and decides to even the score.",33.422,/g2saqlXGEE9YhsE0VfudnPEoeIg.jpg,2012-01-06,Goon,False,6.401,872
5882,False,/dxihDyyA6RSAtLZog4l1MYdDqLD.jpg,"[878, 18, 12, 14]",976720,en,Vesper,"After the collapse of Earth's ecosystem, Vesper, a 13-year-old girl struggling to survive with her paralyzed Father, meets a mysterious Woman with a secret that forces Vesper to use her wits, strength and bio-hacking abilities to fight for the possibility of a future.",30.206,/etvK8ni1adjXU8obDpdUxTTQT6n.jpg,2022-08-17,Vesper,False,6.4,519
5883,False,/4hCDuBCG1oSKFfr4TKLOJG30JzV.jpg,"[28, 12, 80]",59859,en,Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",32.725,/1go2A3gdQjaMuHWquybgoJlQRcX.jpg,2013-07-17,Kick-Ass 2,False,6.401,5990
5884,False,/15JUzyooElSbMXXYl2gnHX62A7X.jpg,"[18, 10749, 878, 14]",9294,en,Phenomenon,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",41.55,/5eK1HNf0Kl2vDPOeqf1kX4SKxrw.jpg,1996-07-05,Phenomenon,False,6.4,1103
5885,False,/u1KFDIP64LjG3iD1dbSRBSDNyge.jpg,"[27, 9648]",960875,es,Jaula,"After a couple finds a traumatized child of unknown origins, wife Paula must decipher the girl's strange behaviors to unlock her identity and dark past.",26.353,/ifxAT8LVbSCxAi290VplTwbEQNh.jpg,2022-09-09,The Chalk Line,False,6.4,307
5886,False,/uN6v3Hz4qI2CIqT1Ro4vPgAbub3.jpg,"[28, 35]",454992,en,The Spy Who Dumped Me,A couple of thirtysomething best friends unwittingly become entangled in an international conspiracy when one’s ex-boyfriend shows up at their apartment with a team of deadly assassins on his trail.,27.874,/tpPERI5i6yjT73jYWyZ9iWltQ9L.jpg,2018-08-02,The Spy Who Dumped Me,False,6.396,2154
5887,False,/ynJO5IHwgrLjBFDGkvBV8vKAvGe.jpg,"[9648, 80, 53]",419835,en,Crooked House,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.",23.167,/n3Nwj7WrV42osuILi4ErBCoqkQl.jpg,2017-09-06,Crooked House,False,6.399,875
5888,False,/z8pQocUi56yIAToFjrmSumQ7VAL.jpg,"[53, 80, 9648]",339527,en,Solace,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer.",28.004,/pbcXpZgem8kgr90RwIUNAbC2ite.jpg,2015-09-03,Solace,False,6.4,2142
5889,False,/gkvOmVXdukAwpG8LjTaHo2l2cWU.jpg,"[27, 9648, 53]",571384,en,Come Play,"A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen.",24.373,/9jy9OzZi0Oy8Hdv603QWujbfCwx.jpg,2020-10-28,Come Play,False,6.398,641
5890,False,/t9HChjSJi8B1PXSVh5Ec3pcDsAM.jpg,"[27, 53]",343674,en,Gerald's Game,"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice.",187.707,/32dippiypDdaKv7XFEfUlQ7kPup.jpg,2017-09-29,Gerald's Game,False,6.398,3521
5891,False,/fsUveJh4H7tCuR0cuDOTLQlv3dh.jpg,"[18, 10749]",121674,en,Great Expectations,"Miss Havisham, a wealthy spinster who wears an old wedding dress and lives in the dilapidated Satis House, asks Pip's Uncle Pumblechook to find a boy to play with her adopted daughter Estella. Pip begins to visit Miss Havisham and Estella, with whom he falls in love, then Pip—a humble orphan—suddenly becomes a gentleman with the help of an unknown benefactor.",14.625,/z9eLxcsNOtoq4dTMDJwr79QR3xd.jpg,2012-11-30,Great Expectations,False,6.398,333
5892,False,/6u5WHyEzphjs8wAT3JGw9Dhv180.jpg,"[28, 53]",117263,en,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",49.204,/ei2qjTiDpgKGuoSEntPCSAIhuvQ.jpg,2013-03-20,Olympus Has Fallen,False,6.4,6416
5893,False,/xE0ouu4yVA4fBojdHg2UkfvRxY4.jpg,"[35, 10749]",11529,en,Sweet Home Alabama,"New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",19.531,/698cbxq0SRwCdOPG5Bwi7JDk12d.jpg,2002-09-26,Sweet Home Alabama,False,6.398,1451
5894,False,/dYHAIKsRZ7959Yf6tUM55xjV711.jpg,"[9648, 18, 35]",23210,en,Six Degrees of Separation,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",14.88,/c7dzWH8ri9YIVjfHKzCY6wZtvAN.jpg,1993-12-08,Six Degrees of Separation,False,6.4,311
5895,False,/8GWECkJcBsdReaotUFbl96gAngj.jpg,"[35, 10749]",6957,en,The 40 Year Old Virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",36.723,/mVeoqL37gzhMXQVpONi9DGOQ3tZ.jpg,2005-08-11,The 40 Year Old Virgin,False,6.397,6484
5896,False,/w9r0ojTUerq4HBWNkZ6eN8M3Tnu.jpg,"[53, 80, 9648]",6687,en,TransSiberian,A TransSiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.,21.145,/dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg,2008-01-18,TransSiberian,False,6.397,688
5897,False,/tcMZBatQfTzbe33DkUXRFVs9YR9.jpg,[35],431072,en,Step Sisters,"Jamilah has her whole life figured out. She's the president of her black sorority, captain of their champion step dance crew, is student liaison to the college dean, and her next move is on to Harvard Law School. She's got it all, right? But when the hard-partying white girls from Sigma Beta Beta embarrass the school, Jamilah is ordered to come to the rescue. Her mission is to not only teach the rhythmically-challenged girls how to step dance, but to win the Steptacular, the most competitive of dance competitions. With the SBBs reputations and charter on the line, and Jamilah's dream of attending Harvard in jeopardy, these outcast screw-ups and their unlikely teacher stumble through one hilarious misstep after another. Cultures clash, romance blossoms, and sisterhood prevails as everyone steps out of their comfort zones.",14.053,/cncHzM37IbohkBX7tlSTiULfIsO.jpg,2018-01-19,Step Sisters,False,6.396,443
5898,False,/a7V3ZXCDAk3P7GjpgfN0IInjh0r.jpg,"[28, 27, 53]",316727,en,The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",53.691,/dx5pKJpGbJc9xrFQ8UR1XrrqmPj.jpg,2016-06-29,The Purge: Election Year,False,6.396,5094
5899,False,/rkvuHxDhZDvhy6eZ5IvTpEzjjGz.jpg,"[35, 18]",16614,en,Adventureland,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",22.412,/eeSJNAR1aWcgANq26KWIHm3cbyB.jpg,2009-04-03,Adventureland,False,6.396,2096
